Loại,Tên,Công ty / Tổ chức,Số giấy phép,Địa chỉ tên miền,Trạng thái,URL chi tiết
Trang TTĐT Tổng Hợp,,HỆ PHÁT THANH DÂN TỘC,13/GP-TTĐT,https://www.vov4.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130305
Trang TTĐT Tổng Hợp,,BÁO PHỤ NỮ VIỆT NAM,11/GP-TTĐT,https://www.pnvnnuocngoai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129202
Trang TTĐT Tổng Hợp,,BÁO THANH TRA,09/GP-TTĐT,https://www.thanhtra.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129768
Trang TTĐT Tổng Hợp,,TRUNG TÂM BÁO CHÍ VÀ HỢP TÁC TRUYỀN THÔNG QUỐC TẾ,08/GP-TTĐT,https://www.vietbao.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129703
Trang TTĐT Tổng Hợp,,TẠP CHÍ HÀN QUỐC,06/GPSĐBS-TTĐT,https://www.khoidong247.vn; www.khoidong247.com.vn; www.khoidong247.com; www.khoidong247.net,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131065
Trang TTĐT Tổng Hợp,,TRUNG TÂM CÔNG NGHỆ THÔNG TIN - TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,05/GP-TTĐT,https://www.icon.com.vn; www.evnnews.vn; www.tinnganhdien.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129557
Trang TTĐT Tổng Hợp,,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM,02/GP-TTĐT,https://www.hochiminh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127759
Trang TTĐT Tổng Hợp,,BÁO TUỔI TRẺ THỦ ĐÔ,147/GP-TTĐT,https://www.tuoitrethudo.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128762
Trang TTĐT Tổng Hợp,,TẠP CHÍ THƯƠNG GIA VÀ THỊ TRƯỜNG,148/GP-TTĐT,https://www.thuonggiathitruong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131130
Trang TTĐT Tổng Hợp,,TẠP CHÍ Y HỌC QUÂN SỰ,146/GP-TTĐT,https://www.yhqs.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128954
Trang TTĐT Tổng Hợp,,BÁO QUÂN KHU 5,144/GP-TTĐT,https://www.baoquankhu5.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128758
Trang TTĐT Tổng Hợp,,TẠP CHÍ NGHIÊN CỨU LẬP PHÁP,145/GP-TTĐT,https://www.nclp.org.vn; www.nghiencuulapphap.vn; www.lapphap.com; www.nghiencuulapphap.com.vn; www.nghiencuulapphap.com; www.lapphap.com; www.lapphap.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129521
Trang TTĐT Tổng Hợp,,THỜI BÁO LÀNG NGHỀ VIỆT,143/GP-TTĐT,https://www.langngheviet.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128342
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH TỈNH GIA LAI,142/GP-TTĐT,http://gialaitv.vn/,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128760
Trang TTĐT Tổng Hợp,,TẠP CHÍ TRI THỨC VÀ PHÁT TRIỂN,141/GP-TTĐT,https://www.trithucvaphattrien.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130095
Trang TTĐT Tổng Hợp,,TẠP CHÍ CỔ VẬT TINH HOA,140/GP-TTĐT,https://www.mangcovat.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127733
Trang TTĐT Tổng Hợp,,BAN KINH TẾ TRUNG ƯƠNG,139/GP-TTĐT,https://www.kinhte.gov.vn; www.bankinhtetrunguong.dcs.vn; www.kinhtetrunguong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130062
Trang TTĐT Tổng Hợp,,HIỆP HỘI CHẾ BIẾN VÀ XUẤT KHẨU THỦY SẢN VIỆT NAM,138/GP-TTĐT,https://www.vasep.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128803
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN VÀ DỰ BÁO KINH TẾ - XÃ HỘI QUỐC GIA,137/GP-TTĐT,https://www.ncseif.gov.vn; www.thongtindubao.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129740
Trang TTĐT Tổng Hợp,,BÁO CÀ MAU,136/GP-TTĐT,https://www.baocamau.vn; www.baocamau.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127771
Trang TTĐT Tổng Hợp,,THƯ VIỆN TỈNH ĐIỆN BIÊN,135/GP-TTĐT,https://www.thuviendienbien.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129800
Trang TTĐT Tổng Hợp,,SỞ GIÁO DỤC VÀ ĐÀO TẠO TỈNH NINH THUẬN,134/GP-TTĐT,https://www.ninhthuan.edu.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129974
Trang TTĐT Tổng Hợp,,BẢO HIỂM XÃ HỘI TỈNH ĐIỆN BIÊN,132/GP-TTĐT,https://www.bhxhdienbien.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127730
Trang TTĐT Tổng Hợp,,CHI CỤC BẢO VỆ THỰC VẬT LÀO CAI,133/GP-TTĐT,https://www.bvtvlaocai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128739
Trang TTĐT Tổng Hợp,,THƯ VIỆN TỈNH BÌNH THUẬN,131/GP-TTĐT,https://www.thuvienbinhthuan.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128735
Trang TTĐT Tổng Hợp,,BÁO QUẢNG TRỊ,129/GP-TTĐT,https://www.baoquangtri.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130537
Trang TTĐT Tổng Hợp,,BAN TUYÊN GIÁO TỈNH ỦY THÁI BÌNH,126/GP-TTĐT,https://www.tuyengiaothaibinh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128685
Trang TTĐT Tổng Hợp,,ỦY BAN NHÂN DÂN THỊ XÃ SÔNG CÔNG,124/GP-TTĐT,https://www.songcong.thainguyen.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127782
Trang TTĐT Tổng Hợp,,BÁO ẢNH VIỆT NAM,130/GP-TTĐT,https://www.dep.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130267
Trang TTĐT Tổng Hợp,,VĂN PHÒNG ĐOÀN ĐẠI BIỂU QUỐC HỘI VÀ HỘI ĐỒNG NHÂN DÂN PHÚ YÊN,127/GP-TTĐT,https://www.qh-hdndphuyen.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127741
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH QUẢNG NINH,128/GP-TTĐT,https://www.qtv.vn; www.qtv.com.vn; www.quangninhtv.vn; www.quangninhtv.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127685
Trang TTĐT Tổng Hợp,,TRUNG TÂM XÚC TIẾN THƯƠNG MẠI TỈNH QUẢNG NINH,125/GP-TTĐT,https://www.qnitrade.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129017
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN XÚC TIẾN THƯƠNG MẠI TỈNH VĨNH PHÚC,123/GP-TTĐT,https://www.vinhphucit.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130822
Trang TTĐT Tổng Hợp,,TẠP CHÍ Y HỌC THỰC HÀNH,122/GP-TTĐT,https://www.yhth.vn; www.yhocthuchanh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128363
Trang TTĐT Tổng Hợp,,"BÁO PHÁT THANH, TRUYỀN HÌNH VÀ THÔNG TIN ĐIỆN TỬ",119/GP-TTĐT,https://www.biendoikhikhau.gov.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129259
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG THỪA THIÊN HUẾ,120/GP-TTĐT,https://www.stttt.thuathienhue.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127937
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VINH,115/GP-TTĐT,https://www.vinh.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130030
Trang TTĐT Tổng Hợp,,TRUNG TÂM HỖ TRỢ THANH NIÊN CÔNG NHÂN BÌNH PHƯỚC,121/GP-TTĐT,https://www.thanhniencongnhanbinhphuoc.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127938
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG TỈNH ĐỒNG THÁP,118/GP-TTĐT,https://www.bannhanong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128346
Trang TTĐT Tổng Hợp,,CÔNG AN TỈNH LONG AN,116/GP-TTĐT,https://www.conganlongan.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129565
Trang TTĐT Tổng Hợp,,SỞ NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN PHÚ THỌ,117/GP-TTĐT,https://www.snnphutho.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130098
Trang TTĐT Tổng Hợp,,SỞ KẾ HOẠCH VÀ ĐẦU TƯ TỈNH ĐIỆN BIÊN,114/GP-BTTTT,https://www.dienbien.dpi.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127997
Trang TTĐT Tổng Hợp,,TRUNG TÂM VĂN HÓA THÀNH PHỐ ĐÀ NẴNG,112/GP-TTĐT,https://www.tvhdanang.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128336
Trang TTĐT Tổng Hợp,,BAN QUẢN LÝ KHU DU LỊCH MỘC CHÂU,113/GP-TTĐT,https://www.dulichmocchau.com; www.mocchautourism.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128754
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG KON TUM,111/GP-TTĐT,https://www.komtum.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127729
Trang TTĐT Tổng Hợp,,HỘI CHỮ THẬP ĐỎ TỈNH YÊN BÁI,105/GP-TTĐT,https://www.chuthapdoyenbai.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128707
Trang TTĐT Tổng Hợp,,ỦY BAN NHÂN DÂN HUYỆN TAM ĐẢO,109/GP-TTĐT,https://www.tamdao.vinhphuc.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128973
Trang TTĐT Tổng Hợp,,ĐẢNG ỦY KHỐI DOANH NGHIỆP THÀNH PHỐ CẦN THƠ,107/GP-TTĐT,https://www.doanhnghiepcantho.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127885
Trang TTĐT Tổng Hợp,,"TRUNG TÂM THÔNG TIN, HỢP TÁC QUỐC TẾ VÀ TƯ VẤN PHÁT TRIỂN ĐÔ THỊ",106/GP-TTĐT,"https://www.phattriendothi.com.vn, www.phattriendothi.vn, www.uda.com.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131282
Trang TTĐT Tổng Hợp,,SỞ TƯ PHÁP TỈNH ĐẮK NÔNG,110/GP-TTĐT,https://www.stp.daknong.gov,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127779
Trang TTĐT Tổng Hợp,,TRUNG TÂM CÔNG NGHỆ THÔNG TIN THỪA THIÊN HUẾ,108/GP-TTĐT,https://www.khamphahue.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130809
Trang TTĐT Tổng Hợp,,"BAN ĐIỀU PHỐI DỰ ÁN HỖ TRỢ NÔNG NGHIỆP, NÔNG DÂN VÀ NÔNG THÔN TỈNH GIA LAI",104/GP-TTĐT,https://www.tnsp.gialai.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128439
Trang TTĐT Tổng Hợp,,SỞ NGOẠI VỤ TỈNH ĐẮK NÔNG,99/GP-TTĐT,https://www.sngv.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128849
Trang TTĐT Tổng Hợp,,HỘI LIÊN HIỆP PHỤ NỮ TỈNH GIA LAI,102/GP-TTĐT,https://www.hoilhpn.gialai.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128709
Trang TTĐT Tổng Hợp,,SỞ NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN ĐẮK NÔNG,103/GP-TTĐT,https://www.snnptnt.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129324
Trang TTĐT Tổng Hợp,,"TẠP CHÍ DOANH NGHIỆP, DOANH NHÂN VÀ THƯƠNG HIỆU",101/GP-TTĐT,https://www.triviet24h.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128725
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN HỢP TÁC XÃ VIỆT NAM,98/GP-TTĐT,https://www.vicocen.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128909
Trang TTĐT Tổng Hợp,,ỦY BAN NHÂN DÂN HUYỆN VẠN NINH,100/GP-TTĐT,https://www.vanninh.khanhhoa.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129198
Trang TTĐT Tổng Hợp,,BẢO TÀNG TỈNH ĐẮK LẮK,96/GP-TTĐT,https://www.daklakmuseum.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128948
Trang TTĐT Tổng Hợp,,TẠP CHÍ THẾ GIỚI MỚI,97/GP-TTĐT,"https://www.thegioimoi.vn, www.newworldtimes.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127814
Trang TTĐT Tổng Hợp,,CÔNG TY TNHH MTV THÔNG TIN ĐIỆN TỬ HÀNG HẢI VIỆT NAM,95/GP-TTĐT,https://www.vishipel.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130583
Trang TTĐT Tổng Hợp,,SỞ TÀI CHÍNH TỈNH KHÁNH HÒA,94/GP-TTĐT,https://www.stc.khanhhoa.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130437
Trang TTĐT Tổng Hợp,,TẠP CHÍ THƯƠNG GIA,93/GP-TTĐT,https://www.baothuonggia.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128718
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN VTC TRUYỀN THÔNG TRỰC TUYẾN,92/GP-TTĐT,https://www.endgame.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130328
Trang TTĐT Tổng Hợp,,"TRUNG TÂM PHÒNG, CHỐNG HIV/AIDS TỈNH YÊN BÁI",91/GP-TTĐT,https://www.hivyenbai.com.vn.,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130374
Trang TTĐT Tổng Hợp,,SỞ TÀI CHÍNH TỈNH LAI CHÂU,89/GP-TTĐT,https://www.sotaichinh.laichau.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127812
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN THAN HÀ LÂM - VINACOMIN,88/GP-TTĐT,https://www.halamcoal.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130323
Trang TTĐT Tổng Hợp,,TẠP CHÍ VẬN TẢI Ô TÔ,87/GP-TTĐT,https://www.dailo.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128177
Trang TTĐT Tổng Hợp,,BÁO THƯƠNG HIỆU VÀ CÔNG LUẬN,86/GP-TTĐT,https://www.thuonghieucongluan.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131236
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH KON TUM,84/GP-TTĐT,https://www.kontumtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127746
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN DU LỊCH TỈNH LÀO CAI,82/GP-TTĐT,https://www.sapatourism.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129639
Trang TTĐT Tổng Hợp,,TRƯỜNG CHÍNH TRỊ TỈNH VĨNH PHÚC,83/GP-TTĐT,https://www.truongchinhtri-vp.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129531
Trang TTĐT Tổng Hợp,,TRUNG TÂM DỊCH VỤ BƯU CHÍNH VIỄN THÔNG ĐA PHƯƠNG TIỆN HUẾ,85/GP-TTĐT,https://www.netcodo.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128734
Trang TTĐT Tổng Hợp,,SỞ NÔNG NGHIỆP VÀ PHÁT TRIỂN NÔNG THÔN TỈNH NGHỆ AN,80/GP-TTĐT,https://www.sonnptnt.nghean.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128370
Trang TTĐT Tổng Hợp,,HIỆP HỘI THƯƠNG MẠI ĐIỆN TỬ VIỆT NAM,81/GP-TTĐT,https://www.vecom.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128701
Trang TTĐT Tổng Hợp,,CÔNG TY TNHH TỔ CHỨC SỰ KIỆN - DU LỊCH NAM MEKONG,78/GP-TTĐT,https://www.nammekong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128078
Trang TTĐT Tổng Hợp,,ĐÀI PHÁT THANH - TRUYỀN HÌNH BẮC GIANG,79/GP-TTĐT,https://www.bacgiangtv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128631
Trang TTĐT Tổng Hợp,,BẢO HIỂM XÃ HỘI BỘ QUỐC PHÒNG,77/GP-TTĐT,https://www.bhxhbqp.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130311
Trang TTĐT Tổng Hợp,,ỦY BAN NHÂN DÂN THÀNH PHỐ VĨNH YÊN,76/GP-TTĐT,https://www.vinhyen.vinhphuc.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127764
Trang TTĐT Tổng Hợp,,TẠP CHÍ ĐƯỜNG BỘ VIỆT NAM,72/GP-TTĐT,https://www.duongbo.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128706
Trang TTĐT Tổng Hợp,,CÔNG TY TNHH CÔNG NGHỆ TRỰC TUYẾN NGUYÊN GIA,73/GP-TTĐT,https://www.muabandiaoc.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128176
Trang TTĐT Tổng Hợp,,SỞ KHOA HỌC VÀ CÔNG NGHỆ TỈNH NAM ĐỊNH,74/GP-TTĐT,https://www.skhcn.namdinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130304
Trang TTĐT Tổng Hợp,,TẠP CHÍ NGƯỜI TIÊU DÙNG,75/GP-TTĐT,https://www.nguoitieudung.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130303
Trang TTĐT Tổng Hợp,,CÔNG ĐOÀN DẦU KHÍ VIỆT NAM,71/GP-TTĐT,https://www.congdoandaukhi.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127810
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG ĐẮK NÔNG,90/GP-TTĐT,https://www.stttt.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128179
Trang TTĐT Tổng Hợp,,TRƯỜNG HẢI QUAN VIỆT NAM,69/GP-TTĐT,https://www.truonghaiquan.edu.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128719
Trang TTĐT Tổng Hợp,,VĂN PHÒNG ỦY BAN NHÂN DÂN TỈNH NAM ĐỊNH,70/GP-TTĐT,https://www.vpub.namdinh.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130300
Trang TTĐT Tổng Hợp,,BÁO ĐỜI SỐNG VÀ PHÁP LUẬT,68/GP-TTĐT,https://www.doisongphapluat.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130291
Trang TTĐT Tổng Hợp,,"TRUNG TÂM ĐO KIỂM VÀ DỊCH VỤ PHÁT THANH, TRUYỀN HÌNH",66/GP-TTĐT,https://www.rts.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130542
Trang TTĐT Tổng Hợp,,"TRUNG TÂM PHÁT THANH, TRUYỀN HÌNH, ĐIỆN ẢNH CÔNG AN NHÂN DÂN",67/GP-TTĐT,"https://www.antv.gov.vn, www.truyenhinhcongan.com.vn, www.truyenhinhcongan.vn, www.truyenhinhcand.com.vn",Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131248
Trang TTĐT Tổng Hợp,,TẠP CHÍ MÔI TRƯỜNG VÀ SỨC KHỎE,65/GP-TTĐT,https://www.moitruongvasuckhoe.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131318
Trang TTĐT Tổng Hợp,,TẠP CHÍ MÔI TRƯỜNG,64/GP-TTĐT,https://www.tapchimoitruong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130280
Trang TTĐT Tổng Hợp,,TẠP CHÍ ĐÔNG NAM Á,62/GP-TTĐT,https://www.seatimes.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127954
Trang TTĐT Tổng Hợp,,"SỞ LAO ĐỘNG, THƯƠNG BINH VÀ XÃ HỘI TỈNH ĐẮK NÔNG",63/GP-TTĐT,https://www.sldtbxh.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128175
Trang TTĐT Tổng Hợp,,TỈNH ĐOÀN NINH THUẬN,61/GP-TTĐT,https://www.doanthanhnienninhthuan.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128174
Trang TTĐT Tổng Hợp,,"TRUNG TÂM THÔNG TIN, XÚC TIẾN DU LỊCH TỈNH SƠN LA",59/GP-TTĐT,https://www.sonla-tourism.com; www.sonlatourism.net; www.sonlatourism.gov.vn; www.dulichsonla.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128949
Trang TTĐT Tổng Hợp,,SỞ CÔNG THƯƠNG TỈNH ĐẮK NÔNG,60/GP-TTĐT,https://www.sct.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128716
Trang TTĐT Tổng Hợp,,TRUNG TÂM THÔNG TIN - ỦY BAN DÂN TỘC,58/GP-TTĐT,https://www.ubdt.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129420
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG LÀO CAI,51/GP-TTĐT,https://www.doingoailaocai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129770
Trang TTĐT Tổng Hợp,,SỞ XÂY DỰNG TỈNH ĐẮK NÔNG,54/GP-TTĐT,https://www.sxd.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131016
Trang TTĐT Tổng Hợp,,ĐÀI TRUYỀN THANH THỊ XÃ PHÚ THỌ,50/GP-TTĐT,https://www.thixaphutho.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/130165
Trang TTĐT Tổng Hợp,,BAN NỘI CHÍNH TRUNG ƯƠNG,52/GP-TTĐT,https://www.noichinh.vn; www.noichinh.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128788
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ DỊCH VỤ PTC VINA,49/GP-TTĐT,https://www.iza.haiduong.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129757
Trang TTĐT Tổng Hợp,,BÁO GIÁC NGỘ,56/GP-TTĐT,https://www.giacngo.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131081
Trang TTĐT Tổng Hợp,,VĂN PHÒNG HĐND VÀ UBND THÀNH PHỐ HUẾ,53/GP-TTĐT,https://www.huecity.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128027
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG KIÊN GIANG,57/GP-TTĐT,https://www.sotttt.kiengiang.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129115
Trang TTĐT Tổng Hợp,,"SỞ VĂN HÓA, THỂ THAO VÀ DU LỊCH TỈNH ĐẮK NÔNG",55/GP-TTĐT,https://www.svhttdl.daknong.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128026
Trang TTĐT Tổng Hợp,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG HÀ TĨNH NEWSZ,48/GP-TTĐT,https://www.hatinhnews.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/131235
Trang TTĐT Tổng Hợp,,SỞ THÔNG TIN VÀ TRUYỀN THÔNG YÊN BÁI,44/GP-TTĐT,https://www.sotttt.yenbai.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128785
Trang TTĐT Tổng Hợp,,"SỞ VĂN HOÁ, THỂ THAO VÀ DU LỊCH LÀO CAI",46/GP-TTĐT,https://www.dulichtaybac.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129583
Trang TTĐT Tổng Hợp,,TRUNG TÂM KHUYẾN CÔNG VÀ TƯ VẤN PHÁT TRIỂN CÔNG NGHIỆP TỈNH QUẢNG NINH,45/GP-TTĐT,https://www.khuyencongquangninh.net.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128600
Trang TTĐT Tổng Hợp,,SỞ TÀI NGUYÊN VÀ MÔI TRƯỜNG TỈNH CAO BẰNG,47/GP-TTĐT,https://www.tnmtcaobang.gov.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/127974
Trang TTĐT Tổng Hợp,,HỘI NGƯỜI CAO TUỔI VIỆT NAM,43/GP-TTĐT,https://www.hoinguoicaotuoi.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129124
Trang TTĐT Tổng Hợp,,THƯ VIỆN TỈNH PHÚ YÊN,42/GP-TTĐT,https://www.thuvienhaiphu.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129727
Trang TTĐT Tổng Hợp,,THƯ VIỆN TỈNH LÀO CAI,41/GP-TTĐT,https://www.thuvienlaocai.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129327
Trang TTĐT Tổng Hợp,,TẠP CHÍ NGƯỜI LÀM BÁO,39/GP-TTĐT,https://www.nguoilambao.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128782
Trang TTĐT Tổng Hợp,,TRUNG TÂM ĐÀO TẠO BỒI DƯỠNG NGHIỆP VỤ TRUYỀN HÌNH,40/GP-TTĐT,https://www.daotaotv.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/129706
Trang TTĐT Tổng Hợp,,HỘI NÔNG DÂN TỈNH NINH THUẬN,38/GP-TTĐT,https://www.hoinongdanninhthuan.org.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128125
Trang TTĐT Tổng Hợp,,TRƯỜNG ĐẠI HỌC TRÀ VINH,35/GP-TTĐT,https://www.tvu.edu.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/i/128780
